,date,game_center,geo_location,attendance,capacity,home,guest
840,2017-02-09 20:00:00,Smoothie King Center,"New Orleans, LA",14508,17188,Jazz,Pelicans
841,2017-02-09 20:00:00,Target Center,"Minneapolis, MN",13832,19356,Raptors,Timberwolves
842,2017-02-09 20:00:00,Madison Square Garden,"New York, NY",19812,19763,Clippers,Knicks
843,2017-02-09 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Bulls,Warriors
844,2017-02-09 22:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Celtics,Kings
845,2017-02-10 19:00:00,Spectrum Center,"Charlotte, NC",16270,19077,Rockets,Hornets
846,2017-02-10 19:00:00,Amway Center,"Orlando, FL",17829,18500,76ers,Magic
847,2017-02-10 20:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Cavaliers,Thunder
848,2017-02-10 20:30:00,American Airlines Center,"Dallas, TX",19883,19200,Jazz,Mavericks
849,2017-02-10 22:30:00,Moda Center,"Portland, OR",19393,19441,Celtics,Trail
850,2017-02-11 19:30:00,Madison Square Garden,"New York, NY",19812,19763,Nuggets,Knicks
851,2017-02-11 19:30:00,The Palace of Auburn Hills,"Detroit, MI",17222,22076,Spurs,Pistons
852,2017-02-11 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",16380,18717,Lakers,Bucks
853,2017-02-11 20:00:00,FedExForum,"Memphis, TN",18119,18119,Warriors,Grizzlies
854,2017-02-11 20:00:00,Target Center,"Minneapolis, MN",16093,19356,Pelicans,Timberwolves
855,2017-02-11 20:00:00,Verizon Center,"Washington, DC",19503,20173,Pacers,Wizards
856,2017-02-11 22:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Hawks,Kings
857,2017-02-11 22:30:00,Talking Stick Resort Arena,"Phoenix, AZ",18055,18422,Bulls,Suns
858,2017-02-12 17:00:00,Spectrum Center,"Charlotte, NC",19483,19077,Clippers,Hornets
859,2017-02-12 19:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",17923,18165,Bucks,Pacers
860,2017-02-12 19:30:00,Wells Fargo Center,"Philadelphia, PA",20698,20318,Heat,76ers
861,2017-02-12 19:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Nuggets,Cavaliers
862,2017-02-12 21:00:00,Toyota Center,"Houston, TX",18055,18104,Suns,Rockets
863,2017-02-12 20:30:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Warriors,Thunder
864,2017-02-12 21:00:00,American Airlines Center,"Dallas, TX",20052,19200,Magic,Mavericks
865,2017-02-12 22:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Celtics,Jazz
866,2017-02-13 15:30:00,Target Center,"Minneapolis, MN",19356,19356,Bulls,Timberwolves
867,2017-02-13 15:30:00,Madison Square Garden,"New York, NY",19812,19763,Spurs,Knicks
868,2017-02-13 18:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Pistons,Raptors
869,2017-02-13 21:00:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Pelicans,Kings
870,2017-02-14 20:00:00,Verizon Center,"Washington, DC",20356,20173,Thunder,Wizards
871,2017-02-14 19:00:00,Spectrum Center,"Charlotte, NC",15775,19077,76ers,Hornets
872,2017-02-14 19:30:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Magic,Heat
873,2017-02-14 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",13397,18717,Pistons,Bucks
874,2017-02-14 19:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",15203,18165,Spurs,Pacers
875,2017-02-14 20:30:00,American Airlines Center,"Dallas, TX",20159,19200,Celtics,Mavericks
876,2017-02-14 21:00:00,Pepsi Center,"Denver, CO",19941,19155,Warriors,Nuggets
877,2017-02-14 21:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19521,19911,Clippers,Jazz
878,2017-02-14 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",16321,18422,Pelicans,Suns
879,2017-02-14 22:30:00,Moda Center,"Portland, OR",19475,19441,Hawks,Trail
880,2017-02-15 20:00:00,United Center,"Chicago, IL",21220,20917,Raptors,Bulls
881,2017-02-15 20:00:00,Target Center,"Minneapolis, MN",17738,19356,Cavaliers,Timberwolves
882,2017-02-15 22:30:00,STAPLES Center,"Los Angeles, CA",19997,19060,Kings,Lakers
883,2017-02-16 19:00:00,Amway Center,"Orlando, FL",17101,18500,Spurs,Magic
884,2017-02-16 19:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Pacers,Cavaliers
885,2017-02-16 19:30:00,TD Garden,"Boston, MA",18624,18624,76ers,Celtics
886,2017-02-16 19:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Hornets,Raptors
887,2017-02-16 19:30:00,The Palace of Auburn Hills,"Detroit, MI",13549,22076,Mavericks,Pistons
888,2017-02-16 20:00:00,FedExForum,"Memphis, TN",16145,18119,Pelicans,Grizzlies
889,2017-02-16 20:00:00,Toyota Center,"Houston, TX",16967,18104,Heat,Rockets
890,2017-02-16 21:00:00,Pepsi Center,"Denver, CO",13924,19155,Timberwolves,Nuggets
891,2017-02-16 21:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19590,19911,Blazers,Jazz
892,2017-02-16 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",18055,18422,Lakers,Suns
893,2017-02-16 21:30:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Knicks,Thunder
894,2017-02-16 22:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Hawks,Clippers
895,2017-02-16 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Kings,Warriors
896,2017-02-17 19:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",17233,18165,Wizards,Pacers
897,2017-02-17 20:00:00,United Center,"Chicago, IL",21866,20917,Celtics,Bulls
898,2017-02-24 19:00:00,Amway Center,"Orlando, FL",17487,18500,Blazers,Magic
899,2017-02-24 19:30:00,The Palace of Auburn Hills,"Detroit, MI",14913,22076,Hornets,Pistons
900,2017-02-24 20:00:00,Smoothie King Center,"New Orleans, LA",18470,17188,Rockets,Pelicans
901,2017-02-24 20:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Knicks,Cavaliers
902,2017-02-24 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Clippers,Warriors
903,2017-02-24 22:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Nuggets,Kings
904,2017-02-25 19:00:00,Wells Fargo Center,"Philadelphia, PA",19277,20318,Wizards,76ers
905,2017-02-25 19:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",17923,18165,Grizzlies,Pacers
906,2017-02-25 20:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Celtics,Raptors
907,2017-02-25 20:00:00,United Center,"Chicago, IL",21641,20917,Suns,Bulls
908,2017-02-25 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",16064,18717,Jazz,Bucks
909,2017-02-25 20:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Lakers,Thunder
910,2017-02-25 20:00:00,Target Center,"Minneapolis, MN",15948,19356,Mavericks,Timberwolves
911,2017-02-25 20:00:00,Philips Arena,"Atlanta, GA",18122,18729,Heat,Hawks
912,2017-02-25 21:00:00,Pepsi Center,"Denver, CO",17143,19155,Nets,Nuggets
913,2017-02-25 22:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Spurs,Clippers
914,2017-02-26 17:00:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Hornets,Kings
915,2017-02-26 19:00:00,Amway Center,"Orlando, FL",18498,18500,Hawks,Magic
916,2017-02-26 19:30:00,Madison Square Garden,"New York, NY",19812,19763,76ers,Knicks
917,2017-02-26 20:00:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Pacers,Heat
918,2017-02-26 20:30:00,American Airlines Center,"Dallas, TX",20411,19200,Pelicans,Mavericks
919,2017-02-26 20:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Bulls,Cavaliers
920,2017-02-26 21:00:00,Toyota Center,"Houston, TX",18055,18104,Timberwolves,Rockets
921,2017-02-26 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Nets,Warriors
922,2017-02-27 15:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Spurs,Lakers
923,2017-02-27 15:30:00,BMO Harris Bradley Center,"Milwaukee, WI",16051,18717,Suns,Bucks
924,2017-02-27 17:00:00,Pepsi Center,"Denver, CO",18024,19155,Grizzlies,Nuggets
925,2017-02-27 17:00:00,Verizon Center,"Washington, DC",19648,20173,Jazz,Wizards
926,2017-02-27 18:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Blazers,Raptors
927,2017-02-27 18:00:00,The Palace of Auburn Hills,"Detroit, MI",20141,22076,Celtics,Pistons
928,2017-02-27 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Pelicans,Thunder
929,2017-02-27 21:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Hornets,Clippers
930,2017-02-28 19:00:00,Madison Square Garden,"New York, NY",19812,19763,Raptors,Knicks
931,2017-02-28 19:00:00,Wells Fargo Center,"Philadelphia, PA",20585,20318,Warriors,76ers
932,2017-02-28 19:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Bucks,Cavaliers
933,2017-02-28 19:30:00,TD Garden,"Boston, MA",18624,18624,Hawks,Celtics
934,2017-02-28 21:30:00,Toyota Center,"Houston, TX",18055,18104,Pacers,Rockets
935,2017-02-28 20:30:00,American Airlines Center,"Dallas, TX",19539,19200,Heat,Mavericks
936,2017-02-28 22:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Timberwolves,Kings
937,2017-03-01 19:00:00,Verizon Center,"Washington, DC",20356,20173,Warriors,Wizards
938,2017-03-01 19:30:00,The Palace of Auburn Hills,"Detroit, MI",13502,22076,Blazers,Pistons
939,2017-03-01 20:00:00,United Center,"Chicago, IL",21015,20917,Nuggets,Bulls
940,2017-03-01 20:00:00,FedExForum,"Memphis, TN",15871,18119,Suns,Grizzlies
941,2017-03-01 20:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Jazz,Thunder
942,2017-03-01 22:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Hornets,Lakers
943,2017-03-03 20:00:00,United Center,"Chicago, IL",22253,20917,Warriors,Bulls
944,2017-03-03 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",16572,18422,Hornets,Suns
945,2017-03-03 22:30:00,Moda Center,"Portland, OR",19875,19441,Thunder,Trail
946,2017-03-04 19:00:00,Wells Fargo Center,"Philadelphia, PA",18518,20318,Knicks,76ers
947,2017-03-04 19:00:00,Verizon Center,"Washington, DC",20356,20173,Raptors,Wizards
948,2017-03-04 19:00:00,Amway Center,"Orlando, FL",17136,18500,Heat,Magic
949,2017-03-04 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",16208,18717,Clippers,Bucks
950,2017-03-04 19:00:00,Philips Arena,"Atlanta, GA",18877,18729,Cavaliers,Hawks
951,2017-03-04 20:30:00,American Airlines Center,"Dallas, TX",19480,19200,Grizzlies,Mavericks
952,2017-03-04 21:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Nets,Jazz
953,2017-03-04 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",18055,18422,Thunder,Suns
954,2017-03-04 21:30:00,Smoothie King Center,"New Orleans, LA",17669,17188,Spurs,Pelicans
955,2017-03-04 22:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Celtics,Lakers
956,2017-03-05 18:00:00,Wells Fargo Center,"Philadelphia, PA",19523,20318,Pistons,76ers
957,2017-03-05 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",16775,18717,Raptors,Bucks
958,2017-03-05 20:00:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Cavaliers,Heat
959,2017-03-05 20:30:00,United Center,"Chicago, IL",22807,20917,Clippers,Bulls
960,2017-03-05 21:00:00,Pepsi Center,"Denver, CO",14708,19155,Hornets,Nuggets
961,2017-03-05 21:00:00,Toyota Center,"Houston, TX",18055,18104,Grizzlies,Rockets
962,2017-03-05 21:00:00,AT&T Center,"San Antonio, TX",18418,18581,Timberwolves,Spurs
963,2017-03-05 22:00:00,Moda Center,"Portland, OR",19638,19441,Nets,Trail
964,2017-03-06 13:00:00,Philips Arena,"Atlanta, GA",15366,18729,Pacers,Hawks
965,2017-03-06 15:30:00,Madison Square Garden,"New York, NY",19812,19763,Warriors,Knicks
966,2017-03-06 17:00:00,Talking Stick Resort Arena,"Phoenix, AZ",16790,18422,Celtics,Suns
967,2017-03-06 17:00:00,Verizon Center,"Washington, DC",19195,20173,Magic,Wizards
968,2017-03-06 18:00:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Jazz,Kings
969,2017-03-06 20:30:00,American Airlines Center,"Dallas, TX",20232,19200,Thunder,Mavericks
970,2017-03-06 21:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Pelicans,Lakers
971,2017-03-07 19:00:00,Wells Fargo Center,"Philadelphia, PA",18351,20318,Bucks,76ers
972,2017-03-07 19:00:00,Amway Center,"Orlando, FL",16046,18500,Knicks,Magic
973,2017-03-07 19:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Heat,Cavaliers
974,2017-03-07 19:30:00,Philips Arena,"Atlanta, GA",18890,18729,Warriors,Hawks
975,2017-03-07 19:30:00,The Palace of Auburn Hills,"Detroit, MI",16039,22076,Bulls,Pistons
976,2017-03-07 20:00:00,FedExForum,"Memphis, TN",15505,18119,Nets,Grizzlies
977,2017-03-07 20:00:00,Spectrum Center,"Charlotte, NC",16387,19077,Pacers,Hornets
978,2017-03-07 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Rockets,Spurs
979,2017-03-07 21:00:00,Pepsi Center,"Denver, CO",11614,19155,Kings,Nuggets
980,2017-03-07 21:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19649,19911,Pelicans,Jazz
981,2017-03-07 22:30:00,STAPLES Center,"Los Angeles, CA",19283,19060,Celtics,Clippers
982,2017-03-08 20:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Blazers,Thunder
983,2017-03-08 20:30:00,American Airlines Center,"Dallas, TX",20484,19200,Lakers,Mavericks
984,2017-03-08 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",16372,18422,Wizards,Suns
985,2017-03-09 19:00:00,Amway Center,"Orlando, FL",16063,18500,Bulls,Magic
986,2017-03-09 19:30:00,Philips Arena,"Atlanta, GA",11931,18729,Nets,Hawks
987,2017-03-09 19:30:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Hornets,Heat
988,2017-03-09 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",13767,18717,Knicks,Bucks
989,2017-03-09 20:00:00,Smoothie King Center,"New Orleans, LA",14543,17188,Raptors,Pelicans
990,2017-03-09 20:00:00,Toyota Center,"Houston, TX",16230,18104,Jazz,Rockets
991,2017-03-09 20:00:00,Target Center,"Minneapolis, MN",14933,19356,Clippers,Timberwolves
992,2017-03-09 20:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",14353,18165,Pistons,Pacers
993,2017-03-09 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Kings,Spurs
994,2017-03-09 21:00:00,Pepsi Center,"Denver, CO",12323,19155,Wizards,Nuggets
995,2017-03-09 22:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Celtics,Warriors
996,2017-03-10 19:30:00,The Palace of Auburn Hills,"Detroit, MI",19421,22076,Cavaliers,Pistons
997,2017-03-10 20:00:00,FedExForum,"Memphis, TN",16642,18119,Clippers,Grizzlies
998,2017-03-10 20:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Spurs,Thunder
999,2017-03-10 22:00:00,Moda Center,"Portland, OR",19240,19441,76ers,Trail
1000,2017-03-10 22:30:00,Talking Stick Resort Arena,"Phoenix, AZ",17552,18422,Lakers,Suns
1001,2017-03-11 19:00:00,Spectrum Center,"Charlotte, NC",17444,19077,Magic,Hornets
1002,2017-03-11 20:00:00,United Center,"Chicago, IL",21995,20917,Rockets,Bulls
1003,2017-03-11 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",16177,18717,Pacers,Bucks
1004,2017-03-11 20:00:00,Target Center,"Minneapolis, MN",20412,19356,Warriors,Timberwolves
1005,2017-03-11 20:00:00,Philips Arena,"Atlanta, GA",16078,18729,Raptors,Hawks
1006,2017-03-11 21:00:00,Pepsi Center,"Denver, CO",17147,19155,Celtics,Nuggets
1007,2017-03-11 21:00:00,American Airlines Center,"Dallas, TX",20022,19200,Nets,Mavericks
1008,2017-03-11 22:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Wizards,Kings
1009,2017-03-12 15:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Jazz,Thunder
1010,2017-03-12 15:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,76ers,Clippers
1011,2017-03-12 17:00:00,The Palace of Auburn Hills,"Detroit, MI",19607,22076,Knicks,Pistons
1012,2017-03-12 19:00:00,Spectrum Center,"Charlotte, NC",18196,19077,Pelicans,Hornets
1013,2017-03-12 19:00:00,Amway Center,"Orlando, FL",18846,18500,Cavaliers,Magic
1014,2017-03-12 20:00:00,BMO Harris Bradley Center,"Milwaukee, WI",18717,18717,Timberwolves,Bucks
1015,2017-03-12 20:00:00,AmericanAirlines Arena,"Miami, FL",19745,19600,Raptors,Heat
1016,2017-03-12 20:30:00,AT&T Center,"San Antonio, TX",18418,18581,Warriors,Spurs
1017,2017-03-12 21:00:00,FedExForum,"Memphis, TN",17523,18119,Hawks,Grizzlies
1018,2017-03-12 21:00:00,American Airlines Center,"Dallas, TX",20324,19200,Suns,Mavericks
1019,2017-03-12 22:00:00,Moda Center,"Portland, OR",19482,19441,Wizards,Trail
1020,2017-03-12 22:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Nuggets,Kings
1021,2017-03-13 14:30:00,TD Garden,"Boston, MA",18624,18624,Bulls,Celtics
1022,2017-03-13 17:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",17923,18165,Heat,Pacers
1023,2017-03-13 20:00:00,Talking Stick Resort Arena,"Phoenix, AZ",16664,18422,Blazers,Suns
1024,2017-03-13 20:00:00,Toyota Center,"Houston, TX",18055,18104,Cavaliers,Rockets
1025,2017-03-13 20:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,76ers,Lakers
1026,2017-03-14 18:00:00,Spectrum Center,"Charlotte, NC",16489,19077,Bulls,Hornets
1027,2017-03-14 18:30:00,Air Canada Centre,"Toronto, ON",19800,19800,Mavericks,Raptors
1028,2017-03-14 19:00:00,FedExForum,"Memphis, TN",16770,18119,Bucks,Grizzlies
1029,2017-03-14 19:00:00,AT&T Center,"San Antonio, TX",18418,18581,Hawks,Spurs
1030,2017-03-14 19:00:00,Target Center,"Minneapolis, MN",15747,19356,Wizards,Timberwolves
1031,2017-03-14 20:00:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Clippers,Jazz
1032,2017-03-14 21:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Magic,Kings
1033,2017-03-14 21:30:00,Pepsi Center,"Denver, CO",17344,19155,Lakers,Nuggets
1034,2017-03-15 18:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Pistons,Cavaliers
1035,2017-03-15 18:30:00,Madison Square Garden,"New York, NY",18261,19763,Pacers,Knicks
1036,2017-03-15 19:00:00,Smoothie King Center,"New Orleans, LA",15530,17188,Blazers,Pelicans
1037,2017-03-15 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,76ers,Warriors
1038,2017-03-16 18:00:00,Verizon Center,"Washington, DC",17844,20173,Mavericks,Wizards
1039,2017-03-16 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",14169,18165,Hornets,Pacers
1040,2017-03-16 18:30:00,TD Garden,"Boston, MA",18624,18624,Timberwolves,Celtics
1041,2017-03-16 18:30:00,AmericanAirlines Arena,"Miami, FL",19678,19600,Pelicans,Heat
1042,2017-03-16 18:30:00,The Palace of Auburn Hills,"Detroit, MI",14033,22076,Jazz,Pistons
1043,2017-03-16 19:00:00,United Center,"Chicago, IL",21583,20917,Grizzlies,Bulls
1044,2017-03-16 19:00:00,Toyota Center,"Houston, TX",18055,18104,Lakers,Rockets
1045,2017-03-16 19:00:00,AT&T Center,"San Antonio, TX",18418,18581,Blazers,Spurs
1046,2017-03-16 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",17196,18422,Kings,Suns
1047,2017-03-16 21:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Bucks,Clippers
1048,2017-03-17 18:00:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Jazz,Cavaliers
1049,2017-03-17 18:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Thunder,Raptors
1050,2017-03-17 18:30:00,Madison Square Garden,"New York, NY",19812,19763,Nets,Knicks
1051,2017-03-17 18:30:00,Philips Arena,"Atlanta, GA",17063,18729,Grizzlies,Hawks
1052,2017-03-17 20:00:00,Pepsi Center,"Denver, CO",14179,19155,Clippers,Nuggets
1053,2017-03-17 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Magic,Warriors
1054,2017-03-18 18:00:00,Wells Fargo Center,"Philadelphia, PA",17642,20318,Mavericks,76ers
1055,2017-03-18 18:00:00,Verizon Center,"Washington, DC",20356,20173,Bulls,Wizards
1056,2017-03-18 18:30:00,The Palace of Auburn Hills,"Detroit, MI",16541,22076,Raptors,Pistons
1057,2017-03-18 19:00:00,Smoothie King Center,"New Orleans, LA",17972,17188,Rockets,Pelicans
1058,2017-03-18 19:00:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Timberwolves,Heat
1059,2017-03-18 21:00:00,Talking Stick Resort Arena,"Phoenix, AZ",16880,18422,Magic,Suns
1060,2017-03-18 21:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Bucks,Lakers
1061,2017-03-19 14:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Kings,Thunder
1062,2017-03-19 17:00:00,Philips Arena,"Atlanta, GA",16543,18729,Blazers,Hawks
1063,2017-03-19 18:00:00,Spectrum Center,"Charlotte, NC",19361,19077,Wizards,Hornets
1064,2017-03-19 19:30:00,STAPLES Center,"Los Angeles, CA",19379,19060,Cavaliers,Clippers
1065,2017-03-19 20:00:00,United Center,"Chicago, IL",21953,20917,Jazz,Bulls
1066,2017-03-19 20:00:00,FedExForum,"Memphis, TN",18119,18119,Spurs,Grizzlies
1067,2017-03-19 20:30:00,Pepsi Center,"Denver, CO",17512,19155,Rockets,Nuggets
1068,2017-03-19 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Bucks,Warriors
1069,2017-03-20 12:00:00,Wells Fargo Center,"Philadelphia, PA",19446,20318,Celtics,76ers
1070,2017-03-20 15:30:00,The Palace of Auburn Hills,"Detroit, MI",19588,22076,Suns,Pistons
1071,2017-03-20 17:00:00,Smoothie King Center,"New Orleans, LA",16111,17188,Timberwolves,Pelicans
1072,2017-03-20 17:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Pacers,Raptors
1073,2017-03-20 17:00:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Blazers,Heat
1074,2017-03-20 18:00:00,AT&T Center,"San Antonio, TX",18418,18581,Kings,Spurs
1075,2017-03-20 20:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Cavaliers,Lakers
1076,2017-03-21 18:00:00,Spectrum Center,"Charlotte, NC",14278,19077,Hawks,Hornets
1077,2017-03-21 18:00:00,Amway Center,"Orlando, FL",16236,18500,76ers,Magic
1078,2017-03-21 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",15458,18165,Jazz,Pacers
1079,2017-03-21 18:30:00,TD Garden,"Boston, MA",18624,18624,Wizards,Celtics
1080,2017-03-21 19:00:00,Toyota Center,"Houston, TX",16080,18104,Nuggets,Rockets
1081,2017-03-21 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,Warriors,Thunder
1082,2017-03-21 21:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Knicks,Clippers
1083,2017-03-22 18:00:00,Air Canada Centre,"Toronto, ON",19800,19800,Bulls,Raptors
1084,2017-03-22 18:30:00,AmericanAirlines Arena,"Miami, FL",19600,19600,Suns,Heat
1085,2017-03-22 19:00:00,Smoothie King Center,"New Orleans, LA",15973,17188,Grizzlies,Pelicans
1086,2017-03-22 19:30:00,American Airlines Center,"Dallas, TX",20453,19200,Warriors,Mavericks
1087,2017-03-22 20:30:00,Target Center,"Minneapolis, MN",13742,19356,Spurs,Timberwolves
1088,2017-03-22 21:00:00,Moda Center,"Portland, OR",19525,19441,Bucks,Trail
1089,2017-03-22 21:30:00,STAPLES Center,"Los Angeles, CA",18724,19060,Clippers,Lakers
1090,2017-03-23 18:00:00,Amway Center,"Orlando, FL",16034,18500,Hornets,Magic
1091,2017-03-23 18:30:00,TD Garden,"Boston, MA",18624,18624,Pacers,Celtics
1092,2017-03-23 19:00:00,United Center,"Chicago, IL",21503,20917,Pistons,Bulls
1093,2017-03-23 19:00:00,Chesapeake Energy Arena,"Oklahoma City, OK",18203,18203,76ers,Thunder
1094,2017-03-23 19:00:00,Verizon Center,"Washington, DC",18137,20173,Hawks,Wizards
1095,2017-03-23 20:00:00,Pepsi Center,"Denver, CO",19718,19155,Cavaliers,Nuggets
1096,2017-03-23 21:30:00,Golden 1 Center,"SACRAMENTO, CA",17608,17500,Bucks,Kings
1097,2017-03-23 21:30:00,Vivint Smart Home Arena,"Salt Lake City, UT",19911,19911,Knicks,Jazz
1098,2017-03-24 18:30:00,AmericanAirlines Arena,"Miami, FL",19745,19600,Raptors,Heat
1099,2017-03-24 19:30:00,American Airlines Center,"Dallas, TX",19703,19200,Clippers,Mavericks
1100,2017-03-24 19:30:00,AT&T Center,"San Antonio, TX",18418,18581,Grizzlies,Spurs
1101,2017-03-24 21:00:00,Moda Center,"Portland, OR",19020,19441,Knicks,Trail
1102,2017-03-25 18:00:00,Verizon Center,"Washington, DC",19616,20173,Nets,Wizards
1103,2017-03-25 18:00:00,Spectrum Center,"Charlotte, NC",19511,19077,Cavaliers,Hornets
1104,2017-03-25 18:00:00,Amway Center,"Orlando, FL",18076,18500,Pistons,Magic
1105,2017-03-25 18:00:00,Bankers Life Fieldhouse,"Indianapolis, IN",17923,18165,Nuggets,Pacers
1106,2017-03-25 18:30:00,TD Garden,"Boston, MA",18624,18624,Suns,Celtics
1107,2017-03-25 19:00:00,United Center,"Chicago, IL",21558,20917,76ers,Bulls
1108,2017-03-25 19:00:00,BMO Harris Bradley Center,"Milwaukee, WI",16786,18717,Hawks,Bucks
1109,2017-03-25 19:00:00,Toyota Center,"Houston, TX",18055,18104,Pelicans,Rockets
1110,2017-03-25 21:30:00,STAPLES Center,"Los Angeles, CA",18997,19060,Timberwolves,Lakers
1111,2017-03-25 21:30:00,ORACLE Arena,"Oakland, CA",19596,19596,Kings,Warriors
1112,2017-03-26 14:30:00,STAPLES Center,"Los Angeles, CA",19060,19060,Jazz,Clippers
1113,2017-03-26 18:30:00,Quicken Loans Arena,"Cleveland, OH",20562,20562,Wizards,Cavaliers
1114,2017-03-26 19:30:00,American Airlines Center,"Dallas, TX",19934,19200,Raptors,Mavericks
1115,2017-03-26 19:30:00,AT&T Center,"San Antonio, TX",18418,18581,Knicks,Spurs
1116,2017-03-26 21:00:00,Moda Center,"Portland, OR",19580,19441,Timberwolves,Trail
